1514891,1
1515225,2
1516022,0
1516173,17
1518551,2
1519658,4
1525833,2
1534414,0
1541911,4
1544950,25
1548536,47
1549507,2
1552557,3
1558765,1
1568089,2
1571529,0
1571529,2
1573226,0
1583461,0
1583461,2
1590339,4
1591993,3
1593664,6
1593855,3
1594730,8
1595569,3
1595577,7
1595594,6
1595620,8
1596898,41
1597598,7
1600652,1
1600912,0
1602969,1
1603016,1
1610777,16
1619733,6
1633789,0
1639012,0
1639012,2
1639012,6
1639012,8
1639012,9
1639012,10
1639012,11
1639012,12
1639012,13
1639012,14
1639012,15
1642972,0
1643525,6
1648985,2
1649621,3
1665686,0
1668935,0
1668961,0
1669851,2
1674605,1
1677884,24
1681617,2
1685056,0
1687118,8
1687529,7
1691415,2
1691521,2
1693468,21
1705892,1
1715865,3
1719103,50
1731809,12
1734294,1
1743159,4
1749309,1
1757855,1
1757895,1
1757965,0
1777261,0
1790877,4
1804023,2
1837952,4
1837953,2
1854798,5
1856924,1
1880663,12
1891507,7
1915484,7
1923545,0
1927244,4
1927408,2
1928008,0
1928109,11
1928278,1
1928544,0
1928859,2
1928884,6
1929176,9
1930458,8
1931034,3
1931083,10
1931083,12
1931144,1
1931156,52
1933093,11
1933357,7
1933537,3
1933639,0
1933718,0
1934091,21
1934800,30
1935405,10
1936979,12
1940095,2
1940413,16
1940919,4
1940942,2
1944173,0
1944426,1
1945926,12
1946547,29
1949193,0
1949206,1
1949211,8
1949218,1
1949221,0
1950652,1
1956519,6
1956700,0
1957307,1
1957311,1
1957991,0
1963640,27
1963655,8
1964056,1
1967940,1
1968157,19
1972244,2
1972695,0
1973400,1
1973683,0
1973730,0
1973831,0
1976508,6
1981387,19
1985366,3
1985765,1
2002017,1
2003782,3
2003810,0
2003821,1
2003831,12
2006501,1
2006594,2
2010910,4
2012246,0
2012300,2
2020654,6
2022524,42
2028461,4
2030173,0
2030176,2
2034143,5
2036254,11
2038334,5
2048381,3
2048388,1
2051431,1
2054669,3
2054669,4
2056352,0
2057214,7
2057262,0
2057329,13
2104751,2
2125351,0
2125357,0
2125370,3
2130177,0
2130193,0
2130647,6
2130653,0
2130833,0
2130876,0
2131155,0
2132393,0
2133560,0
2133575,1
2135724,1
2136121,0
2136126,1
2163810,1
2186256,7
2189146,0
2189655,3
2195790,0
2196302,1
2211994,1
2212171,3
2220303,0
2220371,0
2221782,0
2230561,46
2234007,7
2234971,6
2239273,16
2244599,2
2244797,9
2246520,1
2252140,11
2260757,1
2260774,5
2260797,0
2260807,1
2265161,4
2267831,2
2267860,0
2275822,0
2285651,0
2292120,6
2293338,9
2294940,14
2296770,5
2309734,0
2310327,3
2313009,4
2314630,12
2336632,4
2372398,21
2372553,1
2374946,7
2383423,4
2383844,4
2387129,1
2393806,12
2393843,9
2406031,34
2415405,3
2453273,10
2453274,8
2453277,8
2463187,6
2463211,6
2463386,5
2464516,5
2464522,4
2466780,3
2466847,8
2468169,0
2468204,19
2469517,21
2474979,9
2480478,0
2480500,2
2480539,16
2482114,1
2483081,2
2488908,2
2502248,10
2511019,7
2517183,14
2518842,3
2527738,2
2528539,11
2555844,29
2567029,9
2576215,2
2591689,7
2603562,8
2606592,1
2607744,6
2616544,7
2642580,4
2659897,0
2674979,0
2676446,0
2676461,0
2676480,0
2676972,38
2677671,0
2681770,0
2682648,0
2684664,1
2684706,0
2693435,14
2693523,3
2693576,2
2702643,0
2708161,0
2713213,5
2716735,13
2721208,9
2725090,1
2732034,1
2748018,0
2771410,1
2771779,30
2795524,0
2796357,4
2798473,0
2807755,14
2814559,33
2819096,3
2819113,52
2825255,5
2825295,1
2825370,2
2825688,1
2825694,1
2833710,3
2845968,4
2851634,2
2851647,0
2851656,0
2851666,1
2864492,4
2871843,0
2871855,1
2891504,0
2891511,0
2935602,13
2946453,4
2946465,6
2946475,5
2971849,6
2988130,16
2999247,2
3037348,4
3037357,0
3038515,0
3038523,0
3038742,1
3038773,0
3042629,15
3048327,0
3048330,1
3063995,0
3064059,3
3064093,2
3064106,1
3064209,1
3078767,5
3086808,10
3086849,15
3122233,11
3122238,17
3122291,0
3126286,12
3128229,51
3128262,1
3143491,16
3147870,0
3155030,2
3170298,7
3179414,2
3183263,17
3189825,3
3190402,0
3202473,1
3237399,2
3243148,3
3259589,11
3294048,43
3295029,1
3295882,5
3297779,0
3299285,3
3334035,1
3334270,0
3334301,1
3334317,0
3342746,17
3342792,3
3342815,45
3343167,12
3343543,4
3343554,16
3343560,17
3343571,34
3343589,27
3349010,15
3351244,0
3357788,0
3358708,22
3360184,0
3360203,6
3364348,9
3368999,12
3383438,1
3383523,51
3383536,14
3392735,0
3393275,12
3394814,11
3399780,14
3409023,22
3409044,3
3409073,25
3409089,14
3411637,20
3413972,12
3413983,22
3414062,8
3415919,3
3415960,4
3421457,14
3428317,16
3429450,6
3429948,14
3435058,4
3440732,24
3444336,66
3447607,11
3458997,10
3459466,3
3459554,2
3459597,3
3471872,1
3480240,5
3485222,1
3485241,6
3485254,39
3485375,4
3485385,5
3494123,4
3494880,16
3498527,2
3507224,18
3514722,16
3518956,12
3531528,3
3538776,28
3548286,3
3557103,4
3566974,9
3576719,17
3576731,8
3584192,33
3586222,3
3586236,25
3586241,5
3599420,15
3604050,30
3609453,30
3611285,31
3611312,8
3611320,50
3611349,9
3618473,9
3622291,35
3628373,32
3628391,12
3628401,3
3628409,24
3628424,48
3628467,11
3641554,68
3643856,4
3643971,19
3645825,13
3645830,23
3645869,34
3645874,18
3645880,68
3645887,26
3645900,49
3646047,41
3646055,13
3646092,2
3646460,10
3646976,2
3649025,1
3650186,66
3650204,35
3657380,4
3658093,12
3660374,37
3660434,18
3675327,0
3675844,16
3675853,12
3675867,3
3677189,7
3680913,56
3683170,39
3684208,65
3694208,2
3702756,6
3707060,14
3710331,10
3710867,11
3711061,9
3713069,2
3713803,11
3713853,33
3715788,4
3721423,11
3721486,11
3721496,25
3722136,95
3722959,12
3727370,54
3728485,41
3733598,70
3735198,36
3735201,11
3739333,12
3743265,17
3748163,24
3748188,9
3748987,8
3748994,0
3754925,38
3754930,45
3755607,49
3756776,12
3756895,1
3756908,16
3760660,26
3760669,28
3762711,49
3762717,2
3762725,65
3767940,53
3778437,24
3778464,71
3781683,49
3781736,34
3782814,52
3787264,38
3788503,50
3789456,9
3792032,0
3793530,32
3793569,25
3794971,34
3804287,36
3815080,9
3815136,18
3817387,2
3817749,0
3817793,69
3827203,31
3830940,2
3840526,61
3842488,18
3846016,23
3846053,60
3847942,6
3851324,30
3854652,77
3858579,27
3858815,147
3858971,44
3861495,54
3865844,21
3867175,48
3867735,61
3868123,68
3871791,69
3871826,39
3877108,59
3878556,43
3878792,19
3878916,54
3878945,58
3879016,14
3879630,65
3882487,102
3882684,39
3882776,59
3882785,57
3883445,26
3883955,20
3884123,42
3884201,89
3885971,6
3887979,109
3893571,67
3902328,35
3902631,13
3902690,57
3909735,89
3913712,29
3914862,55
3918668,50
3919630,63
3921086,32
3921096,5
3932054,9
3934653,1
3934689,4
3951432,39
3951492,21
3953393,149
3953968,86
3954048,44
3954741,19
3956351,45
3960382,54
3960453,19
3964201,27
3965023,33
3965048,95
3965062,111
3970830,93
3973352,24
3974330,6
3974614,1
3974624,11
3977970,39
3979080,20
3979084,44
3979228,36
3979231,12
3979244,30
3979309,50
3979679,13
3984154,73
3984179,23
3984184,13
3984189,45
3984212,28
3984230,137
3984232,30
3984240,27
3984251,22
3984254,106
3984261,83
3984263,14
3984267,10
3984270,98
3984281,13
3984288,59
3984288,65
3984294,26
3984298,19
3984299,41
3984359,49
3984362,78
3984362,83
3984367,22
3984379,28
3984379,81
3984384,50
3984386,3
3984447,4
3984453,6
3984453,148
3984454,13
3984456,3
3984457,6
3984458,7
3984458,115
3984469,91
3984470,8
3984470,52
3984477,150
3984477,183
3989973,34
3990037,9
3993315,28
3997482,4
4001694,92
4007518,42
4007529,6
4007532,40
4007551,56
4007557,22
4007558,26
4007566,5
4007594,29
4007596,14
4007603,6
4009882,30
4013135,14
4025286,3
4026305,128
4029702,27
4029783,33
4032044,9
4035575,16
4043272,87
4048809,72
4048834,65
4048845,5
4048865,13
4048885,2
4054581,45
4057603,9
4060693,2
4063366,60
4073098,44
4073531,62
4075425,47
4077834,58
4078046,99
4080519,21
4080593,45
4086527,41
4086553,6
4087950,24
4095472,15
4103704,22
4103771,73
4104323,55
4105454,8
4108553,14
4116008,74
4116017,67
4116387,8
4116511,28
4118280,35
4120208,23
4126076,22
4138069,14
4140953,116
4151019,88
4153298,37
4153467,88
4158219,31
4158536,13
4161967,11
4162803,17
4163903,93
4168493,59
4169024,59
4169757,51
4170337,72
4186580,71
4203793,49
4215179,44
4215972,43
4217886,4
4223519,159
4224106,77
4229683,105
4235428,20
4235440,42
4240413,28
4241788,115
4241979,71
4249607,48
4260156,28
4260220,9
4263726,18
4264644,110
4264691,39
4264733,12
4264733,31
4264756,36
4264774,32
4265088,135
4266397,171
4267051,65
4267356,49
4269713,1
4269831,45
4279643,31
4284480,3
4286515,239
4286966,132
4289016,32
4289636,37
4289689,15
4290744,9
4295138,50
4297665,35
4297681,67
4298246,31
4298805,35
4299241,40
4299246,79
4301873,97
4302702,38
4303393,112
4306384,25
4312024,200
4313732,12
4313813,23
4313844,124
4313892,89
4322180,60
4327209,70
4329107,71
4329113,91
4329118,68
4329137,45
4329153,82
4329175,52
4329181,49
4331251,1
4334923,162
4337298,36
4337312,90
4339830,30
4344314,183
4345027,65
4345121,58
4345231,55
4347399,63
4349643,80
4353892,48
4354780,91
4356118,152
4356125,115
4356142,83
4357353,112
4358085,78
4358368,65
4365251,80
4370079,10
4370998,26
4372206,55
4375389,141
4375935,96
4411035,33
4413372,79
4417519,2
4417577,1
4425650,5
4430705,4
4431469,3
4436873,11
4446472,77
4449046,95
4450762,3
4450767,43
4456168,23
4463729,31
4466058,39
4474070,72
4488914,3
4489840,33
4491323,61
4491350,19
4516800,2
4522085,133
4536198,65
4552326,61
4552634,17
4552903,1
4565940,69
4566513,123
4567693,31
4570467,58
4584554,31
4584565,64
4585943,50
4586850,147
4587029,9
4591594,37
4595110,66
4606016,147
4606022,126
4611300,37
4620660,140
4625407,124
4627866,80
4628090,85
4629577,29
4631666,95
4632312,168
4633372,45
4640232,13
4640336,44
4641936,80
4644286,14
4644331,46
4644358,35
4647543,53
4647697,94
4647804,147
4650132,125
4650155,68
4650952,141
4651160,109
4651323,57
4651348,156
4651401,168
4651453,58
4651598,111
4655334,106
4656721,142
4660191,64
4660902,92
4661386,38
4661684,28
4661851,46
4672262,50
4673846,66
4675870,13
4681905,14
4682870,4
4692868,54
4697066,139
4703354,106
4710450,153
4710533,112
4714362,160
4721596,81
4725119,121
4747771,8
4748148,128
4751838,33
4756232,150
4756563,180
4757523,169
4757757,39
4762183,63
4764873,40
4770669,115
4770702,228
4772856,111
4774833,127
4774839,80
4780757,25
4788894,112
4789685,13
4797039,54
4799799,16
4801492,89
4816598,223
4817430,95
4818903,66
4822611,44
4829820,47
4830780,118
4831357,232
4837831,77
4844536,142
4845241,122
4845786,226
4853082,237
4853111,103
4858783,8
4869143,63
4869260,178
4869368,73
4870322,187
4876049,114
4883495,81
4884479,119
4890583,262
4892227,130
4896459,41
4896507,44
4896523,169
4897421,183
4899456,122
4900050,179
4908738,1
4913397,135
4918813,52
4928988,80
4944965,105
4949405,13
4949862,36
4954585,24
4970243,45
4976971,83
4978515,133
4982400,29
4987876,25
4993346,239
5006312,83
5009957,87
5014013,119
5015885,101
5017264,163
5032375,39
5044438,25
5052542,55
5065721,29
5073478,11
5082109,53
5114931,101
5118434,71
5124257,79
5130564,84
5130726,18
5131374,89
5131640,60
5131657,30
5131670,159
5136552,159
5137420,165
5143261,52
5147861,142
5148770,67
5154802,90
5164188,73
5179106,117
5182627,113
5185562,20
5194655,55
5194673,7
5194689,63
5198237,129
5212740,151
5218162,22
5218883,44
5228539,163
5239540,111
5248544,178
5254666,51
5256948,2
5257019,32
5257916,88
5258784,68
5259202,15
5260077,158
5275320,50
5278446,128
5283557,4
5285234,140
5285241,56
5285325,7
5285422,88
5285510,39
5285547,10
5285553,8
5285885,152
5287146,139
5288110,5
5291327,56
5292080,5
5292080,21
5292081,113
5292082,12
5292082,24
5292082,26
5292082,30
5292083,17
5292083,18
5292083,108
5292084,27
5292085,0
5292085,52
5292086,11
5292086,13
5292086,22
5292087,17
5292089,20
5292092,5
5292093,17
5292093,21
5292093,32
5292093,74
5292094,41
5292094,69
5292095,45
5292095,104
5292096,60
5292097,91
5292097,113
5292099,0
5292099,22
5292099,94
5292099,98
5292100,38
5292102,10
5292104,29
5292104,33
5292105,9
5292105,28
5292105,29
5292105,30
5292105,38
5292106,15
5292106,42
5292106,66
5292107,17
5292107,108
5292107,133
5292108,8
5292108,32
5292109,25
5292112,11
5292112,30
5292112,31
5292113,18
5292113,22
5292113,45
5292113,143
5292114,14
5292116,22
5292116,39
5292116,40
5292116,115
5292116,121
5292116,151
5292118,89
5292120,117
5292121,12
5292122,3
5292124,15
5292126,34
5292126,52
5292129,20
5292130,26
5292131,6
5292131,63
5292131,122
5292131,140
5292132,51
5292132,90
5292135,22
5292136,41
5292136,51
5292142,54
5292145,37
5292145,47
5292147,67
5292147,122
5292148,11
5292149,57
5292157,15
5292157,16
5292159,53
5292159,126
5292162,81
5292163,45
5292164,139
5292165,20
5292168,59
5292169,59
5292171,60
5292172,37
5292173,23
5292174,42
5292179,34
5292179,73
5292180,33
5292185,28
5292185,43
5292187,7
5292188,78
5292189,2
5292193,71
5292196,17
5292198,16
5292202,68
5292207,32
5292225,55
5292227,21
5292228,36
5292228,94
5292233,35
5292234,76
5292235,11
5292235,12
5292236,208
5292237,17
5292240,51
5292241,119
5292241,126
5292242,79
5292242,105
5292243,43
5292247,39
5292251,9
5292251,18
5292251,31
5292254,57
5292255,15
5292256,36
5292257,2
5292260,1
5292262,10
5292265,37
5292266,19
5292266,25
5292266,44
5292272,90
5292272,98
5292278,30
5292280,8
5292282,11
5292282,18
5292292,42
5292294,14
5292299,51
5292304,20
5292305,14
5292308,8
5292309,15
5292309,29
5292309,64
5292310,19
5292312,72
5292313,111
5292313,125
5292313,160
5292319,70
5292321,4
5292323,11
5292326,8
5292330,64
5292330,133
5292331,39
5292332,150
5292333,40
5292333,79
5292337,5
5292338,32
5292340,40
5292345,141
5292351,15
5292356,16
5292358,6
5292361,22
5292366,69
5292367,88
5292369,2
5292379,11
5292382,12
5292386,15
5292387,10
5292388,113
5292388,125
5292388,135
5292393,23
5292401,52
5292407,59
5292407,146
5292408,21
5292412,4
5292412,63
5292418,116
5292420,62
5292422,23
5292425,27
5292426,53
5292426,57
5292428,26
5292431,129
5292432,19
5292433,94
5292439,22
5292449,3
5292450,69
5292455,70
5292458,82
5292463,10
5292464,88
5292470,33
5292480,42
5292482,81
5292482,84
5292503,120
5292504,39
5292504,56
5292506,31
5292506,100
5292511,20
5292516,36
5292516,72
5292524,169
5292526,68
5292532,28
5292535,0
5292537,26
5292540,41
5292545,16
5292547,17
5292548,1
5292550,92
5292553,83
5292564,29
5292573,83
5292576,17
5292583,142
5292590,25
5292590,71
5292598,26
5292610,13
5292611,147
5292616,141
5292636,2
5292651,19
5292651,45
5292657,90
5292662,35
5292662,48
5292664,51
5292666,163
5292669,24
5292693,31
5292696,110
5292699,0
5292706,20
5292706,49
5292709,17
5292715,3
5292716,84
5292717,57
5292718,90
5292719,41
5292719,58
5292721,29
5292724,24
5292726,168
5292728,151
5292731,8
5292732,9
5292734,46
5292737,108
5292739,93
5292741,63
5292742,38
5292750,65
5292752,60
5292764,62
5292771,15
5292771,84
5292773,83
5292777,63
5292781,43
5292781,51
5292784,10
5292798,63
5292801,6
5292805,69
5292811,44
5292815,105
5292822,135
5292832,131
5292833,81
5292835,33
5292838,49
5292839,38
5292845,5
5292851,27
5292858,49
5292861,11
5292881,38
5292894,81
5292896,20
5292904,46
5292908,76
5292919,24
5292926,52
5292933,90
5292934,55
5292942,165
5292942,174
5292943,109
5292945,30
5292952,43
5292957,85
5292959,16
5292963,14
5292968,34
5292968,54
5292968,71
5292973,77
5292981,8
5292986,41
5292989,51
5292992,48
5293001,89
5293011,20
5293011,47
5293017,52
5293025,81
5293028,23
5293044,98
5293044,104
5293045,89
5293046,133
5293050,20
5293050,140
5293055,136
5293058,36
5293065,62
5293074,16
5293075,46
5293078,130
5293083,161
5293084,62
5293086,98
5293088,10
5293089,19
5293092,24
5293107,69
5293117,12
5293126,50
5293129,29
5293132,7
5293136,108
5293139,152
5293147,70
5293172,76
5293175,25
5293189,56
5293195,40
5293198,33
5293207,12
5293213,47
5293214,15
5293214,28
5293216,51
5293217,51
5293221,22
5293222,31
5293236,81
5293236,139
5293237,122
5293245,100
5293250,17
5293271,39
5293272,23
5293292,60
5293293,21
5293293,163
5293299,37
5293317,59
5293327,62
5293327,79
5293336,37
5293339,46
5293339,59
5293340,109
5293347,35
5293353,120
5293356,36
5293359,50
5293365,31
5293372,62
5293373,25
5293373,30
5293373,119
5293378,28
5293392,25
5293395,143
5293395,152
5293396,53
5293397,86
5293399,21
5293399,133
5293400,74
5293402,108
5293402,178
5293404,49
5293405,21
5293406,85
5293422,91
5293423,51
5293425,49
5293433,69
5293439,33
5293440,24
5293444,190
5293445,54
5293449,54
5293451,90
5293459,19
5293463,39
5293464,12
5293466,26
5293466,90
5293466,101
5293469,268
5293474,54
5293478,29
5293483,133
5293486,96
5293489,18
5293495,17
5293497,45
5293498,104
5293500,61
5293502,83
5293505,198
5293506,26
5293508,108
5293508,117
5293509,24
5293510,64
5293511,66
5293512,90
5293513,30
5293519,88
5293519,126
5293527,108
5293527,109
5293529,12
5293529,25
5293531,19
5293531,126
5293532,16
5293533,15
5293535,45
5293535,118
5293541,12
5293541,13
5293542,53
5293543,64
5293544,57
5293545,33
5293547,120
5293547,167
5293548,92
5293552,42
5293556,38
5293561,20
5293561,67
5293568,41
5293569,27
5293575,57
5293576,36
5293576,37
5293578,59
5293581,33
5293585,47
5293586,41
5293587,22
5293588,26
5293589,4
5293589,5
5293600,47
5293606,32
5293607,103
5293608,94
5293611,41
5293611,70
5293615,131
5293623,91
5293630,150
5293643,159
5293644,34
5293648,11
5293648,75
5293648,172
5293650,24
5293653,16
5293653,21
5293655,41
5293655,42
5293656,30
5293659,28
5293661,37
5293662,49
5293664,65
5293666,90
5293666,119
5293668,36
5293668,39
5293673,125
5293675,25
5293677,38
5293677,126
5293678,19
5293680,24
5293683,25
5293683,74
5293685,67
5293686,37
5293686,93
5293689,37
5293690,20
5293690,35
5293693,135
5293704,67
5293704,151
5293705,41
5293707,23
5293707,63
5293707,70
5293716,38
5293716,62
5293716,63
5293719,7
5293725,124
5293727,45
5293728,35
5293728,48
5293728,54
5293731,4
5293733,2
5293739,66
5293745,27
5293745,44
5293746,22
5293751,12
5293752,77
5293753,103
5293753,108
5293755,79
5293755,119
5293756,78
5293764,60
5293768,29
5293769,30
5293772,38
5293772,51
5293773,49
5293775,14
5293776,100
5293776,114
5293781,113
5293783,80
5293784,160
5293786,86
5293788,26
5293793,52
5293795,55
5293796,19
5293796,160
5293801,21
5293802,60
5293803,32
5293809,58
5293810,16
5293815,11
5293815,13
5293817,86
5293821,87
5293825,3
5293825,29
5293831,133
5293834,46
5293837,160
5293841,80
5293842,46
5293842,82
5293843,21
5293846,132
5293846,137
5293848,12
5293849,106
5293850,112
5293851,11
5293856,111
5293856,145
5293864,43
5293870,59
5293879,15
5293880,87
5293880,135
5293880,148
5293880,161
5293886,192
5293899,11
5293900,59
5293902,26
5293905,154
5293912,83
5293924,84
5293932,17
5293933,33
5293934,66
5293934,120
5293941,15
5293943,54
5293943,56
5293943,59
5293946,96
5293947,202
5293950,49
5293952,88
5293953,21
5293955,137
5293955,166
5293956,96
5293960,29
5293971,10
5293972,62
5293975,83
5293975,114
5293975,118
5293976,228
5293978,103
5293978,177
5293980,80
5293980,110
5293981,22
5293981,29
5293994,36
5293997,4
5293998,30
5294002,132
5294002,151
5294003,61
5294008,85
5294008,88
5294011,75
5294014,5
5294015,154
5294019,199
5294025,38
5294031,148
5294031,164
5294031,247
5294034,141
5294036,90
5294037,25
5294037,145
5294037,171
5294038,58
5294041,146
5294043,37
5294045,44
5294045,133
5294053,33
5294056,102
5294059,136
5294059,157
5294060,28
5294062,119
5294066,16
5294078,185
5294080,62
5294080,75
5294080,83
5294080,92
5294081,12
5294084,148
5294085,139
5294085,196
5294092,70
5294095,217
5294102,84
5294104,105
5294105,43
5294105,85
5294106,6
5294107,20
5294108,61
5294111,125
5294119,114
5294126,5
5294126,13
5294138,30
5294145,62
5294168,109
5294173,5
5294178,94
5294178,117
5294183,18
5294184,101
5294196,119
5294197,103
5294200,95
5294201,156
5294201,232
5294203,73
5294205,147
5294207,91
5294210,72
5294210,91
5294213,123
5294223,55
5294246,179
5294250,62
5294250,88
5294252,30
5294254,30
5294257,63
5294261,70
5294264,50
5294268,75
5294269,129
5294277,42
5294280,88
5294283,33
5294303,149
5294305,15
5294343,45
5294357,25
5294359,143
5294363,20
5294367,228
5294368,40
5294373,24
5294384,90
5294387,23
5294395,1
5294402,141
5294404,1
5294406,136
5294412,35
5294417,119
5294422,125
5294429,21
5294432,161
5294434,17
5294451,175
5294457,55
5294476,32
5294492,57
5294502,69
5294511,106
5294513,59
5294516,140
5294523,17
5294536,18
5294537,6
5294540,59
5294545,7
5294554,50
5294561,4
5294564,99
5294564,136
5294564,154
5294580,150
5294581,162
5294584,63
5294586,71
5294586,77
5294597,64
5294609,84
5294612,31
5294616,65
5294628,95
5294635,26
5294641,56
5294663,27
5294667,51
5294670,45
5294689,146
5294690,8
5294692,1
5294695,89
5294698,96
5294722,101
5294737,49
5294745,140
5294745,146
5294745,174
5294749,110
5294749,121
5294754,143
5294759,15
5294762,122
5294764,134
5294770,90
5294770,108
5294776,88
5294776,98
5294776,99
5294777,30
5294787,73
5294792,13
5294813,83
5294818,19
5294818,123
5294821,4
5294827,73
5294857,61
5294865,187
5294867,170
5294867,175
5294883,48
5294890,62
5294899,17
5294907,38
5294916,145
5294923,34
5294930,27
5294934,17
5294935,19
5294941,110
5294951,44
5294956,38
5294966,43
5294968,48
5294977,215
5294978,18
5294987,25
5295022,99
5295023,59
5295028,58
5295028,94
5295061,154
5295073,61
5295073,101
5295077,16
5295078,57
5295079,132
5295080,26
5295080,64
5295084,147
5295096,19
5295104,66
5295109,37
5295118,82
5295126,120
5295147,1
5295149,13
5295151,159
5295183,22
5295190,84
5295193,28
5295200,174
5295200,187
5295201,95
5295204,132
5295206,54
5295208,51
5295212,48
5295223,63
5295225,10
5295225,28
5295226,79
5295230,110
5295233,17
5295234,31
5295251,110
5295253,157
5295267,124
5295275,26
5295281,116
5295309,173
5295310,49
5295317,16
5295328,51
5295330,3
5295331,64
5295334,91
5295337,104
5295343,6
5295343,103
5295343,116
5295343,149
5295345,7
5295346,33
5295360,23
5295379,25
5295394,134
5295419,70
5295424,68
5295424,76
5295424,86
5295434,88
5295435,24
5295436,57
5295441,80
5295441,81
5295448,145
5295449,3
5295456,102
5295457,115
5295463,39
5295488,76
5295488,146
5295493,24
5295498,67
5295498,69
5295498,81
5295498,82
5295498,83
5295498,96
5295504,169
5295504,171
5295504,172
5295504,175
5295507,144
5295507,173
5295507,177
5295510,158
5295513,59
5295515,57
5295516,3
5295516,7
5295516,8
5295530,88
5295543,129
5295554,32
5295556,73
5295560,117
5295568,100
5295570,7
5295570,59
5295572,218
5295572,219
5295573,232
5295573,241
5295574,3
5295574,71
5295574,98
5295576,52
5295576,217
5295577,192
5295581,159
5295582,81
5295586,225
5295589,65
5295589,124
5295590,129
5295591,135
5295592,53
5295602,41
5295604,43
5295605,1
5295605,5
5295607,75
5295612,149
5295613,195
5295615,38
5295615,121
5295616,10
5295618,93
5295620,4
5295623,41
5295629,118
5295631,59
5295636,42
5295638,131
5295638,158
5295640,215
5295641,65
5295643,107
5295653,20
5295653,27
5295673,3
5295679,19
5295683,90
5295693,112
5295700,36
5295703,15
5295716,178
5295717,143
5295721,7
5295723,114
5295732,183
5295734,64
5295739,89
5295744,60
5295744,63
5295744,64
5295762,82
5295764,148
5295764,158
5295764,159
5295764,163
5295770,125
5295772,125
5295783,35
5295787,14
5295788,42
5295790,20
5295803,76
5295805,29
5295805,36
5295805,38
5295805,46
5295805,58
5295809,39
5295812,86
5295812,91
5295812,114
5295815,34
5295824,52
5295824,53
5295824,54
5295824,55
5295824,56
5295824,57
5295824,58
5295824,59
