000000000	00000
000000001	99999
000169801	00000
000273001	00000
000371251	00000
000465751	00000
000539401	99999
000628201	00000
000696601	00000
000736351	00000
000770251	00000
000809051	00000
000853401	99999
000903501	99999
000936551	00000
000969601	00000
001007701	00000
001045251	00000
001081351	99999
001110501	00000
001141201	00000
001168251	99999
001194901	99999
001216351	99999
001240601	00000
001265601	00000
001289651	99999
001314801	00000
001339951	00000
001366101	00000
001392901	00000
001418351	00000
001440901	00000
001464351	00000
001485601	00000
001506501	00000
001525201	00000
001546301	00000
001567001	99999
001586751	00000
001602651	00000
001622951	00000
001646601	00000
001667751	99999
001690901	99999
001710501	00000
001726101	00000
001743551	00000
001763001	00000
001786251	00000
001802351	00000
001826501	00000
001849201	00000
001873501	00000
001896801	99999
001920301	00000
001938801	00000
001955251	00000
001971001	99999
001989251	99999
002006351	99999
002025651	00000
002044751	00000
002062751	00000
002082551	00000
002101001	99999
002120751	00000
002137801	00000
002155951	00000
002174051	00000
002191301	00000
002209151	00000
002225701	00000
002243851	99999
002261901	00000
002276651	99999
002284001	00000
002287801	00000
002288001	00000
002288351	00000
002302101	00000
002310651	00000
002324851	00000
002328051	99999
002328201	99999
002328301	00000
002328451	00000
002328601	00000
002328751	00000
002328901	00000
002329101	00000
002329251	00000
002329401	99999
002329501	00000
002329601	00000
002329701	00000
002329801	00000
002329901	99999
002330051	00000
002343601	99999
002359601	00000
002361851	99999
002364451	99999
002367601	99999
002375951	99999
002377301	00000
002377951	00000
002378801	99999
002379551	99999
002380751	00000
002381501	00000
002381651	99999
002381851	99999
002382701	99999
002382801	99999
002383001	99999
002383101	99999
002383201	99999
002383301	99999
002383401	99999
002383501	99999
002383601	99999
002383701	99999
002383801	99999
002383901	00000
002384001	99999
002384101	00000
002384201	00000
002384251	00000
002384351	99999
002384451	00000
002384551	99999
002384651	00000
002384751	99999
002384851	00000
002384951	99999
002385051	99999
002385151	99999
002385301	99999
002385401	99999
002385501	00000
002385601	99999
002385701	99999
002385801	99999
002385901	99999
002386001	00000
002386101	99999
002386201	00000
002386301	99999
002386351	99999
002386451	99999
002386551	00000
002386651	99999
002386751	00000
002386851	00000
002386901	99999
002387001	00000
002391401	00000
002391951	00000
002392301	99999
002392901	00000
002397051	00000
002399051	99999
002399551	00000
002399951	00000
002400351	99999
002400751	99999
002401251	99999
002401801	00000
002402101	99999
002402451	99999
002402901	00000
002403351	99999
002403901	99999
002404051	00000
002404201	99999
002404301	00000
002404401	00000
002404501	00000
002404601	00000
002404751	00000
002404851	99999
002404951	00000
002405051	99999
002405151	00000
002405251	00000
002405351	99999
002405451	99999
002405551	99999
002405651	99999
002405751	99999
002405851	99999
002405951	00000
002406051	00000
002406151	99999
002406251	00000
002406351	99999
002406451	99999
002406551	00000
002406651	99999
002406801	00000
002406901	99999
002407001	99999
002407101	00000
002407201	00000
002407351	00000
002407451	00000
002407551	00000
002407651	00000
002407801	00000
002407901	00000
002408001	00000
002408151	99999
002408251	99999
002408351	99999
002408551	00000
002408651	99999
002408751	99999
