0000228	1719596
0000227	1719600
0000227	1719597
0000225	1915272
0000225	1915270
0000225	1825461
0000225	1817530
0000225	1812649
0000225	1728318
0000225	1704929
0000225	1698211
0000225	1692139
0000225	1692138
0000225	1687365
0000225	1687364
0000225	1677882
0000225	1655778
0000225	1642935
0000225	1642934
0000225	1606816
0000225	1599137
0000225	1546273
0000225	1546271
0000224	2269839
0000224	2265215
0000224	2255196
0000224	2237019
0000224	2237018
0000224	2237017
0000224	2179525
0000224	2155904
0000224	2123757
0000224	2116206
0000224	2113750
0000224	2108154
0000224	2108149
0000224	2089091
0000224	2082051
0000224	2076305
0000224	2066110
0000224	2041899
0000224	2034192
0000224	2034191
0000224	2031422
0000224	1991397
0000224	1982108
0000224	1976233
0000224	1976230
0000224	1969750
0000224	1969748
0000224	1966531
0000224	1958170
0000224	1952405
0000224	1952403
0000224	1932302
0000224	1919161
0000224	1915342
0000224	1915341
0000224	1915339
0000224	1915338
0000224	1915337
0000224	1915336
0000224	1915335
0000224	1915293
0000224	1915291
0000224	1915288
0000224	1915287
0000224	1915285
0000224	1915282
0000224	1915281
0000224	1915278
0000224	1915276
0000224	1915275
0000224	1915266
0000224	1915265
0000224	1915263
0000224	1915258
0000224	1915257
0000224	1915255
0000224	1915254
0000224	1915253
0000224	1915246
0000224	1906499
0000224	1904338
0000224	1904337
0000224	1884163
0000224	1880918
0000224	1873494
0000224	1873492
0000224	1867190
0000224	1859483
0000224	1859482
0000224	1853554
0000224	1840057
0000224	1825457
0000224	1821931
0000224	1817536
0000224	1817534
0000224	1817533
0000224	1817522
0000224	1812647
0000224	1812645
0000224	1812644
0000224	1802295
0000224	1802293
0000224	1799789
0000224	1799788
0000224	1799787
0000224	1794882
0000224	1794877
0000224	1768187
0000224	1763509
0000224	1752162
0000224	1746477
0000224	1746476
0000224	1746475
0000224	1737523
0000224	1733053
0000224	1729733
0000224	1728317
0000224	1728314
0000224	1726811
0000224	1725391
0000224	1723913
0000224	1723912
0000224	1722611
0000224	1711319
0000224	1704930
0000224	1704928
0000224	1704926
0000224	1704924
0000224	1692135
0000224	1692131
0000224	1677881
0000224	1677872
0000224	1668007
0000224	1642930
0000224	1602820
0000224	1602819
0000224	1600037
0000224	1599134
0000224	1586723
0000224	1586721
0000224	1585319
0000224	1585311
0000224	1585305
0000224	1585231
0000224	1585218
0000224	1585196
0000224	1578302
0000224	1570905
0000224	1559578
0000224	1546267
0000224	1505467
0000224	1490730
0000224	1483618
0000224	1483617
0000224	1408128
0000224	1341605
0000224	1137704
0000224	1119960
0000223	2296796
0000223	2296795
0000223	2296794
0000223	2296793
0000223	2282406
0000223	2282089
0000223	2279408
0000223	2276593
0000223	2276591
0000223	2276580
0000223	2276577
0000223	2276576
0000223	2276564
0000223	2274850
0000223	2269854
0000223	2257693
0000223	2255197
0000223	2255195
0000223	2255194
0000223	2252200
0000223	2251100
0000223	2243085
0000223	2241626
0000223	2239364
0000223	2237020
0000223	2233176
0000223	2229485
0000223	2227385
0000223	2227382
0000223	2227361
0000223	2218906
0000223	2209138
0000223	2206808
0000223	2202882
0000223	2200738
0000223	2200736
0000223	2196661
0000223	2194692
0000223	2194690
0000223	2191686
0000223	2179554
0000223	2179550
0000223	2179549
0000223	2175151
0000223	2172602
0000223	2170601
0000223	2170600
0000223	2166345
0000223	2155933
0000223	2152518
0000223	2152517
0000223	2148578
0000223	2148564
0000223	2145526
0000223	2137389
0000223	2137388
0000223	2137387
0000223	2134341
